Nuevo_ID;Clasificador A38;TAMAÑO;DIRECTORIO;FACTOR_EXPANSION;A1003;A1019;A1019_otra;A1034;A1035;A1036;A1037;B2000;B2001;B2002;B2003;B2004;B2005;B2006;B2007;B2026;B2027;C3000;C3001;C3002;C3003;C3004;C3006;C3007;C3008;C3009;C3010;C3011;C3013;C3014;C3015;C3016;C3017;C3018;C3019;C3020;C3021;C3022;C3023;C3024;C3025;C3026;C3027;C3028;C3029;C3030;C3036;C3037;C3038;C3039;C3040;C3041;C3042;C3043;C3044;C3045;C3046;C3047;C3048;C3049;C3050;C3051;C3052;C3053;C3054;C3055;C3056;C3057;C3058;C3059;C3060;C3061;C3062;C3063;C3064;C3065;C3066;C3067;C3068;C3069;C3070;C3071;C3072;C3073;C3100;C3107;C3110;C3111;C3112;C3113;C3115;C3126;C3127;C3128;C3129;C3130;C3131;C3132;C3133;C3134;C3136;C3138;C3140;C3141;C3142;C3143;J8000;J8001;J8002;J8003;J8004;J8005;J8006;J8007;J8008;J8009;J8010;J8011;J8012;J8013;J8014;J8015;J8016;J8017;J8018;J8019;J8020;J8021;J8022;J8023;J8024;J8025;J8026;J8027;J8028;J8029;J8030;J8031;J8032;J8033;J8034;J8035;J8036;J8037;J8038;J8039;J8040;J8041;J8042;J8043;J8044;J8045;J8046;J8047;J8048;J8049;J8050;J8051;J8052;J8053;J8054;D4300;D4301;D4302;D4303;D4310;D4311;D4312;D4313;D4320;D4321;D4322;D4323;D4330;D4331;D4332;D4333;D4400;D4401;D4402;D4403;D4404;D4405;D4410;D4411;D4412;D4413;D4414;D4415;D4420;D4421;D4422;D4423;D4424;D4425;D4430;D4431;D4432;D4433;D4434;D4435;D4500;D4501;D4502;D4503;D4504;D4505;D4510;D4511;D4512;D4513;D4514;D4515;D4520;D4521;D4522;D4523;D4524;D4525;D4530;D4531;D4532;D4533;D4534;D4535;D4600;D4601;D4602;D4603;D4604;D4605;D4606;D4600_mujeres;D4601_mujeres;D4602_mujeres;D4603_mujeres;D4604_mujeres;D4605_mujeres;D4606_mujeres;D4700;D4701;D4702;D4703;D4704;D4705;D4706;D4707;D4717;D4708;D4709;D4710;D4711;D4712;D4713;D4714;D4716;D4715;D4700_JCE_Total;D4701_JCE_Total;D4702_JCE_Total;D4703_JCE_Total;D4704_JCE_Total;D4705_JCE_Total;D4706_JCE_Total;D4707_JCE_Total;D4717_JCE_Total;D4708_JCE_Total;D4709_JCE_Total;D4710_JCE_Total;D4711_JCE_Total;D4712_JCE_Total;D4713_JCE_Total;D4714_JCE_Total;D4716_JCE_Total;D4715_JCE_Total;D4700_Investigadores;D4701_Investigadores;D4702_Investigadores;D4703_Investigadores;D4704_Investigadores;D4705_Investigadores;D4706_Investigadores;D4707_Investigadores;D4717_Investigadores;D4708_Investigadores;D4709_Investigadores;D4710_Investigadores;D4711_Investigadores;D4712_Investigadores;D4713_Investigadores;D4714_Investigadores;D4716_Investigadores;D4715_Investigadores;D4700_Mujeres;D4701_Mujeres;D4702_Mujeres;D4703_Mujeres;D4704_Mujeres;D4705_Mujeres;D4706_Mujeres;D4707_Mujeres;D4717_Mujeres;D4708_Mujeres;D4709_Mujeres;D4710_Mujeres;D4711_Mujeres;D4712_Mujeres;D4713_Mujeres;D4714_Mujeres;D4716_Mujeres;D4715_Mujeres;D4700_Hombres;D4701_Hombres;D4702_Hombres;D4703_Hombres;D4704_Hombres;D4705_Hombres;D4706_Hombres;D4707_Hombres;D4717_Hombres;D4708_Hombres;D4709_Hombres;D4710_Hombres;D4711_Hombres;D4712_Hombres;D4713_Hombres;D4714_Hombres;D4716_Hombres;D4715_Hombres;D4800;D4801;D4802;D4810;D4811;D4812;D4820;D4821;D4822;D4830;D4831;D4832;D4800_Investigadores;D4801_Investigadores;D4802_Investigadores;D4810_Inves_Mujeres;D4811_Inves_Mujeres;D4812_Inves_Mujeres;D4820_Investigadores;D4821_Investigadores;D4822_Investigadores;D4830_Inves_Mujeres;D4831_Inves_Mujeres;D4832_Inves_Mujeres;F6010;F6011;F6012;F6013;F6014;F6015;F6016;F6017;F6018;F6019;F6020;F6021;F6022;F6023;F6023_otra;F6024;F6025;F6026;F6027;F6028;F6030;F6031;F6032;F6033;F6034;F6035;G7000;G7002;H8106;H8107;H8108;H8109;H8110;H8111;H8111_otro;H8112;H8113;H8114;H8115;H8116;H8117;H8119;H8121;H8121_otro;H8122;H8123;H8124;H8125;H8126;I9000;Cantidad de proyectos postulados 2022;Cantidad de proyectos rechazados 2022;Cantidad de proyectos aprobados  2022;Monto total postulado 2022;Monto certificado 2022;Gasto rendido y aprobado 2022
10034;MB;PEQUEÑA;DETERMINÍSTICO;1;2008;4;;0;100;0;0;263599;0;0;7;1;1;0;9;0;;1;0;0;0;1;130818;0;11246;142064;5392;0;22663;228034;0;1055;1102;0;2157;230191;0;100;0;6000;0;224191;0;0;0;0;0;230191;;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;98;2;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;;230191;0;85970;;0;0;;;0;5392;0;4089;6630;42410;4786;0;;0;0;0;0;0;0;0;230191;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,6667;0,1667;0,5;5,3333;1,1667;0,0833;0,5;1,75;4,1667;0,1667;0,125;4,4583;1,1667;0,0833;0,125;1,375;0,9167;1;3,4167;0;0;5,3333;0;0;1,75;0;0;1,75;0,9167;0,5;3,0417;0;0;4,4583;0;0;1,375;0;0;1,375;0,8333;1;2,8333;0;0;4,6667;0;0;1,1667;0;0;1,1667;0,8333;0,5;2,8333;0;0;4,1667;0;0;1,1667;0;0;1,1667;3,3333;0,8333;0;0;0;0;4,1667;1;0,1667;0;0;0;0;1,1667;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;93,4579;0;0;0;0;93,4579;0;0;0;0;0;0;0;0;0;0;0;0;84,8485;0;0;0;0;84,8485;0;0;0;0;0;0;0;0;0;0;0;0;97,2973;0;0;0;0;97,2973;5,1667;0,1667;5,3333;1,6667;0,0833;1,75;4,2917;0,1667;4,4583;1,2917;0,0833;1,375;4,6667;0;4,6667;1,1667;0;1,1667;4,1667;0;4,1667;1,1667;0;1,1667;;;;;;;;;;;;;;;;;;;;;;;;;;;1;230000;0;0;0;0;0;0;;1;0;0;1;;;;;;1;0;0;0;;3;;;;;;
10039;JC;GRANDE;DETERMINÍSTICO;1;2008;8;;100;0;0;1;5909448;1958208;0;84;2;0;0;86;0;;1;0;0;0;0;44307;216638;0;260945;0;3218;3632;288376;0;0;0;0;0;288376;15;15;70;0;0;288376;0;0;0;0;0;288376;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;70;0;0;0;0;0;0;30;;288376;0;27431;100;0;0;;;0;0;0;6053;0;0;14528;1;;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;5;0;6;1;1;0;2;1;5;0;6;1;1;0;2;0;0;6;0;0;6;0;0;2;0;0;2;0;0;6;0;0;6;0;0;2;0;0;2;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16,6667;0;16,6667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;6;2;0;2;6;0;6;2;0;2;1;0;1;1;0;1;1;0;1;1;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;1;280000;0;0;0;0;0;0;;1;0;0;1;;;;;;1;0;0;0;;6;;;;;;
10050;MB;MICRO EMPRESA;DETERMINÍSTICO;1;2008;4;;100;0;0;1;0;0;0;6;1;1;0;8;0;;0;0;1;0;1;260956;17724;79614;358294;0;187;0;368308;0;0;0;0;0;368308;0;100;0;137644;0;230664;0;0;0;0;0;368308;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;30;40;30;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;86581;368308;0;10014;;0;0;;32867;0;0;0;2958;3510;3359;0;0;;0;0;1;70;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;368308;0;0;0;0;0;0;0;0;4;1;2,2917;7,2917;2;0;1,2917;3,2917;3,3;1;2,1458;6,4458;2;0;1,1458;3,1458;1;1;5,2917;0;0;7,2917;1;0;2,2917;0;0;3,2917;1;1;4,4458;0;0;6,4458;1;0;2,1458;0;0;3,1458;1;0;3;0;0;4;1;0;1;0;0;2;1;0;2,3;0;0;3,3;1;0;1;0;0;2;1;1,3;1;0;0;0;3,3;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51,1959;0;51,1959;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63,5762;0;63,5762;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,3939;0;39,3939;7,2917;0;7,2917;3,2917;0;3,2917;6,4458;0;6,4458;3,1458;0;3,1458;4;0;4;2;0;2;3,3;0;3,3;2;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;1;230000;0;0;0;0;0;0;;1;0;0;1;;;;;;0;0;1;0;;8;;;;;;
10051;MA;MEDIANA;DETERMINÍSTICO;1;2004;2;;100;0;0;0;1714011;657220;2;25;0;0;0;27;0;;0;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0;;0;0;0;0;0;0;0;0;0;0;;;;15;0;0;1;0;0;;;;0;;0;0;0;0;0;0;;1;0;0;1;;;;;;0;0;1;0;;1;;;;;;
10052;CA;MEDIANA;DETERMINÍSTICO;1;2009;4;;100;0;0;0;1662949;1353774;10;4;1;0;0;15;3;;0;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0;;0;1;1;0;0;0;0;0;0;0;;;;1;0;0;0;0;0;;;;0;;;;;;;;;0;;;;;;;;;;;;;;1;;;;;;
10057;CE;GRANDE;DETERMINÍSTICO;1;2004;4;;100;0;0;0;38142957;0;48;28;2;0;0;78;45;;1;0;0;0;0;29627;0;0;29627;0;0;112;32698;0;76385;76698;10112;163195;195893;0;0;100;0;0;195893;0;0;0;0;0;195893;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;;195893;0;3071;;0;0;;;0;0;0;1195;1764;0;0;0;;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;0;0;4;1;0;0;1;0,65;0;0;0,65;0,05;0;0;0,05;0;0;2;2;0;4;0;0;1;0;0;1;0;0;0,15;0,5;0;0,65;0;0;0,05;0;0;0,05;0;0;2;2;0;4;0;0;1;0;0;1;0;0;0,15;0,5;0;0,65;0;0;0,05;0;0;0,05;0;0,65;0;0;0;0;0,65;0;0,05;0;0;0;0;0,05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;4;0;4;1;0;1;0,65;0;0,65;0,05;0;0,05;4;0;4;1;0;1;0,65;0;0,65;0,05;0;0,05;;;;;;;;;;;;;;;;;;;;;;;;;;;1;20000;1;0;0;0;0;0;;1;0;0;1;;;;;;0;0;0;0;;5;;;;;;
10059;A;GRANDE;DETERMINÍSTICO;1;2004;2;;0;100;0;1;58263353;12388046;225;112;0;0;0;337;336;;1;0;0;0;0;22800;13200;0;36000;0;500;500;48800;0;0;300;0;300;49100;5;60;35;0;0;49100;0;0;0;0;0;49100;;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;100;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;;49100;0;12800;;0;0;;;0;0;0;500;300;11000;0;0;;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;2;1;0;0;1;0,75;0,75;0;1,5;0,75;0;0;0,75;0;0;2;0;0;2;0;0;1;0;0;1;0;0;1,5;0;0;1,5;0;0;0,75;0;0;0,75;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0,75;0;0;0,75;0;0;0,75;0;0;0,75;0;0,75;0;0;0;0;0,75;0;0,75;0;0;0;0;0,75;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;1;0;1;1,5;0;1,5;0,75;0;0,75;1;0;1;1;0;1;0,75;0;0,75;0,75;0;0,75;;;;;;;;;;;;;;;;;;;;;;;;;;;1;40000;0;0;0;0;1;0;;1;0;0;1;;;;;;1;0;0;0;;3;;;;;;
10061;MA;MICRO EMPRESA;DETERMINÍSTICO;1;2004;2;;100;0;0;0;9045;0;0;1;0;0;0;1;0;;0;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0;;0;0;0;0;0;0;0;0;0;0;;;;2;1;0;0;0;0;;;;0;;0;1;0;0;0;0;;1;0;0;1;;;;;;0;0;0;0;;1;;;;;;
10082;JC;GRANDE;DETERMINÍSTICO;1;2006;2;;0;100;0;0;6874680;6874680;0;132;18;1;0;151;0;;1;0;0;0;0;3786377;62789;0;3849166;0;382124;86861;4971568;0;0;778279;0;778279;5749847;0;0;100;0;0;5749847;0;0;0;0;0;5749847;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;;5749847;0;1122402;100;0;0;;;0;0;0;475803;90300;85986;1328;1;;0;0;1;0;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;141;10;0;151;15;9;0;24;141;10;0;151;15;9;0;24;1;18;122;10;0;151;0;1;14;9;0;24;1;18;122;10;0;151;0;1;14;9;0;24;1;18;122;0;0;141;0;1;14;0;0;15;1;18;122;0;0;141;0;1;14;0;0;15;0;141;0;0;0;0;141;0;15;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;93,3775;0;93,3775;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62,5;0;62,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;99,2126;0;99,2126;151;0;151;24;0;24;151;0;151;24;0;24;141;0;141;15;0;15;141;0;141;15;0;15;;;;;;;;;;;;;;;;;;;;;;;;;;;1;6000000;0;0;0;0;0;0;;1;0;0;1;;;;;;1;0;0;0;;10;;;;;;
10084;G;GRANDE;DETERMINÍSTICO;1;2006;4;;100;0;0;1;543066884;0;305;130;0;0;12;447;0;;0;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0;;0;0;0;0;0;0;0;0;0;0;;;;9;0;1;0;0;0;;;;0;;0;1;0;0;0;0;;1;0;0;1;;;;;;0;0;0;0;;45;;;;;;
10088;CI;GRANDE;DETERMINÍSTICO;1;2006;8;;100;0;0;0;3642864;1133794;5;48;2;0;0;55;0;;1;0;0;0;0;258322;0;0;258322;0;7284;1523;269030;0;0;0;0;0;269030;0;60;40;0;0;269030;0;0;0;0;0;269030;;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;;269030;0;10708;50;0;0;;;0;0;0;1901;0;0;0;1;;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;0;0;12;0;0;0;0;9;0;0;9;0;0;0;0;0;0;12;0;0;12;0;0;0;0;0;0;0;0;9;0;0;9;0;0;0;0;0;0;0;0;12;0;0;12;0;0;0;0;0;0;0;0;9;0;0;9;0;0;0;0;0;0;0;9;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;100;12;0;12;0;0;0;9;0;9;0;0;0;12;0;12;0;0;0;9;0;9;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0;0;0;0;0;0;;1;0;0;1;;;;;;0;0;1;0;;3;;;;;;
10089;MB;MICRO EMPRESA;DETERMINÍSTICO;1;2006;4;;100;0;0;0;41485;0;0;6;0;0;0;6;0;;0;1;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;95768;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;130000;0;0;1;0;0;0;;1;0;0;1;;;;;;0;0;0;0;;4;;;;;;
10093;MB;PEQUEÑA;DETERMINÍSTICO;1;2006;4;;100;0;0;0;365526;0;0;3;0;0;0;3;1;;0;1;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;861277;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;799643;;;;;;;;1;0;0;0;0;0;0;0;;;;;1;1;1;;;;;;
10094;F;MICRO EMPRESA;PROBABILÍSTICO;1,753262069;2006;8;;100;0;0;0;0;0;1;0;0;0;0;1;0;;0;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0;;0;0;0;0;0;0;0;0;0;0;;;;2;1;0;0;0;0;;;;0;;0;0;0;0;1;0;;1;0;0;1;;;;;;0;0;0;0;;1;;;;;;
10096;D;GRANDE;PROBABILÍSTICO;2,163182065;2006;5;;0;100;0;1;439592217;0;46;560;0;0;0;606;2570;;0;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;1;;0;0;0;0;0;0;0;0;0;0;;;;2;1;0;1;0;0;;;;0;;1;1;0;0;1;0;;1;0;0;1;;;;;;0;0;0;0;;1;;;;;;
10107;CF;GRANDE;DETERMINÍSTICO;1;2006;4;;100;0;0;1;26174827;19809923;72;115;2;0;0;189;40;;1;0;0;0;0;53414;137351;0;190765;0;8754;28398;321773;0;0;0;0;0;321773;0;0;100;0;0;321773;0;0;0;0;0;321773;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;100;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;;321773;0;131008;;0;0;;;0;0;0;20803;545;72508;0;0;;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;2;0;1;0;1;1;1;0;2;0;1;0;1;0;1;1;0;0;2;0;0;1;0;0;1;0;1;1;0;0;2;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;2;0;2;1;0;1;2;0;2;1;0;1;1;0;1;0;0;0;1;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;1;1;0;0;0;0;0;0;;;;;0;1;16;;;;;;
10110;CA;GRANDE;DETERMINÍSTICO;1;2015;8;;0;100;0;1;40377126;150000;50;70;11;1;0;132;18;;1;0;0;0;0;200268;20126;0;220394;0;0;18444;270047;0;0;157545;0;157545;427592;0;20;80;0;0;427592;0;0;0;0;0;427592;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;20;80;0;0;0;0;0;0;20;0;0;80;0;0;0;0;0;0;0;;427592;0;49653;;0;0;;;0;0;0;1792;28313;1104;0;0;;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;2;0;8;1,9167;0;0;1,9167;6;2;0;8;1,9167;0;0;1,9167;0,5833;1,5;3,9167;2;0;8;0;0,5;1,4167;0;0;1,9167;0,5833;1,5;3,9167;2;0;8;0;0,5;1,4167;0;0;1,9167;0,5833;1,5;3,9167;0;0;6;0;0,5;1,4167;0;0;1,9167;0,5833;1,5;3,9167;0;0;6;0;0,5;1,4167;0;0;1,9167;1;5;0;0;0;0;6;0;1,9167;0;0;0;0;1,9167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75;0;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67,1233;0;67,1233;8;0;8;1,9167;0;1,9167;8;0;8;1,9167;0;1,9167;6;0;6;1,9167;0;1,9167;6;0;6;1,9167;0;1,9167;;;;;;;;;;;;;;;;;;;;;;;;;;;1;300000;0;0;0;0;0;0;;1;0;0;1;;;;;;1;0;0;0;;2;;;;;;
